"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai21","Ai22","Ai23","Ai24","Ai25","Ai26","Ai27","Ai28","Ai29","Ai30","Ai31","Ai32","Ai33","Ai34","Ai35","Ai36","Ai38","Ai39","Ai40"
"1861","evm.model.Contig53.252","XM_022471930.1","spectrin alpha chain-like","LOC111126968","GO:0043167",429.900511144083,-0.377721867692148,0.161149646136546,-2.34391993248372,0.0190822673725005,0.552174181270928,481.944171866986,408.690548670746,538.783400462167,506.117803191603,452.719188998733,462.078186928162,501.845668604136,620.948341569965,441.847042743897,408.196695613861,276.427433962272,395.748036871466,181.496246090454,566.735932220332,489.887676334349,357.102010100725,349.250198778061,353.255922685632,375.035206044021
"1696","evm.model.Contig465.1",NA,NA,NA,NA,10.8704033859087,-6.88850367440619,2.97006669679706,-2.31930942218732,0.0203782649113898,0.572860273261064,0,54.622125836663,103.703884602231,0,48.2116538933716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2193","evm.model.Contig744.2",NA,NA,NA,NA,231.668927167185,0.735101595845976,0.317067856970896,2.31843619491664,0.0204256268579096,0.572860273261064,244.997872572,114.121227194457,79.863911130454,130.578393223434,172.856417617698,107.202139367334,229.725031011324,366.461316336373,104.963664000247,211.201538565873,356.62551665503,203.27058257489,374.235622469697,119.25305187001,473.224830200528,428.881308613434,132.798728277885,318.698278075081,232.750186420762
"1364","evm.model.Contig355.39","XM_022490528.1","probable aminopeptidase NPEPL1","LOC111138513","GO:0005737;GO:0008233;GO:0043167",10.0263637734994,6.81212899648596,2.96227965604725,2.29962386656491,0.021469538755025,0.584163718662845,0,0,0,0,0,0,0,0,0,0,41.8053835313313,0,98.7789303943621,0,0,0,0,49.9165977707958,0
"1822","evm.model.Contig52.108","XM_022459214.1","serine/arginine repetitive matrix protein 1-like","LOC111119234","GO:0003674",823.366905399407,-0.163504404835251,0.0709630458612543,-2.30407816985382,0.0212182559331868,0.584163718662845,946.634972426084,767.63594702596,826.055080797084,826.996490415079,805.487388218525,938.01871946417,871.574795768283,854.150997420384,877.696161830637,954.668838001792,731.167626252059,748.323560629682,630.418376907108,795.020345800064,955.336511672427,677.417129713687,841.755718611793,802.505302622793,793.107239011126
"595","evm.model.Contig1416.14","XM_022435632.1","U1 small nuclear ribonucleoprotein A-like","LOC111102762","GO:0003674",5.85544768318166,6.03629657151272,2.63972082785719,2.28671778765814,0.0222123007727957,0.586855424765312,0,0,0,0,0,0,0,0,0,0,22.1824484043799,0,18.4708569030108,0,0,0,24.0501633889084,0,46.5500372841525
"2051","evm.model.Contig646.39",NA,NA,NA,NA,258.669058745027,0.323201815533936,0.141023952953684,2.29182212499804,0.0219159094253946,0.586855424765312,144.928318986254,188.251255115642,230.055744002651,217.630655372389,288.09402936283,239.356500828788,215.921810263862,317.414726018626,199.930788571899,269.921248839792,393.311873631504,211.365428783624,297.139871918,266.899687518593,275.492389412514,306.856501141829,309.515146222473,297.579717479744,245.046422684501
"525","evm.model.Contig1343.7",NA,NA,NA,NA,156.658458255824,0.448682485032938,0.197521131293887,2.27156700700217,0.0231126755257232,0.588224311142963,111.571801124338,151.186241155049,110.855876643765,127.541686404284,134.051915703521,121.064484975179,152.821372561181,102.720217457923,209.927328000494,114.598144244263,156.983481015611,205.968864644468,329.26310131454,190.804882992015,152.187328022236,107.668947769063,120.250816944542,178.547830487846,198.496385400348
"1816","evm.model.Contig518.26","XM_022472549.1","prolyl 4-hydroxylase subunit alpha-1-like","LOC111127387","GO:0003723;GO:0005783;GO:0006464;GO:0006520;GO:0016491;GO:0043167",5.80460573540816,6.02374053298822,2.64508879668476,2.27733017528112,0.0227665162939519,0.588224311142963,0,0,0,0,0,0,0,0,0,0,17.9165929419991,0,38.5478752758486,17.0361502671442,0,36.7868904877631,0,0,0
"2279","evm.model.Contig79.40","XM_022473107.1","dnaJ homolog subfamily C member 5B-like","LOC111127835","",178.486174568487,-0.359101602798841,0.158222710832434,-2.26959581787944,0.0232321176095959,0.588224311142963,224.293827002535,250.676541786114,218.135757266762,243.948781138353,163.449265638504,216.25259148238,173.526203682373,110.123476373809,187.934941257585,204.571893857527,122.856637316565,178.08661659216,134.91756346547,188.53339628973,105.531358847536,191.112382290087,180.899055055702,128.631232717051,167.755794741002
"2147","evm.model.Contig735.2.1","XM_022431631.1","caldesmon-like","LOC111100034","GO:0006464;GO:0016301;GO:0043167",773.922063083936,-0.265229323581893,0.118073163162625,-2.24631335756276,0.0246839435751291,0.613088650945016,739.594516731437,906.14205182607,750.959164360985,1090.17774807471,800.783812228928,692.193124018387,818.333801456646,958.722029607278,873.697546059199,774.721338775263,561.386578849306,766.312107760203,440.088242732605,706.432364410914,914.234824542335,703.437125424544,745.555065056159,736.269817119238,725.477939560565
"2196","evm.model.Contig745.2",NA,NA,NA,NA,5612.36920251542,0.274671059803918,0.122448489064162,2.24315597442768,0.0248867581842738,0.613088650945016,4220.17462190924,5058.39901051668,4894.34655375588,5157.34041452243,4909.35743914211,4210.45643928942,4937.6092502348,7634.61075700777,5349.14824824116,4678.63497988973,6234.12117272322,5111.4456671376,6547.51723174987,6499.8591985911,9137.90481978766,6196.34794410957,5760.53696128244,4547.21007000499,5549.99406789735
"721","evm.model.Contig1576.2","XM_022477211.1","tubulin-folding cofactor B-like","LOC111130312","GO:0003674",8.54694589143183,6.58190654881797,2.96258383896523,2.22167773355467,0.0263050923803765,0.62387276323744,0,0,0,0,0,0,0,0,0,0,47.7775811786643,50.3679319654594,64.246458793081,0,0,0,0,0,0
"1127","evm.model.Contig280.106","XM_022459050.1","histone H1-delta-like","LOC111119173","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003",83.4666080767185,0.614013342904777,0.277085305671359,2.2159722307073,0.0266934040222273,0.62387276323744,23.0044950771831,79.9823985465422,119.199867358887,94.1379113936382,79.9607918231529,40.6628804496783,77.889602789247,69.4055523364342,33.9882340572228,49.2487892619972,140.773230258564,64.7587696698763,107.612818478411,122.660281923439,101.08793321185,148.94204441387,83.65274222229,77.7547003737396,71.1425098116292
"1433","evm.model.Contig368.46","XM_022436298.1","radixin-like","LOC111103220","GO:0005856;GO:0008092",247.234918035317,0.3123320035306,0.140804553816657,2.2181953286631,0.0265415171186863,0.62387276323744,195.538208156056,222.390083763556,249.127722780073,233.826425074521,214.012707526674,231.963249837937,242.542307419681,212.843693831732,186.935287314726,231.09047269091,371.129425227125,225.756266488041,342.91547380807,233.963130335448,151.076471613314,349.026839018045,265.597456555771,239.983643128826,297.744578100522
"2027","evm.model.Contig635.12","XM_022468647.1","innexin unc-9-like","LOC111125145","",801.472698498105,-0.346070009483644,0.15535448504678,-2.22761518201059,0.0259061873840137,0.62387276323744,1075.46014485831,838.839789634467,941.678952135204,795.6171866172,707.888186434383,1148.72637270341,647.765430791586,561.722270242875,990.65705737376,1205.64824481774,640.731490449588,828.372595360501,429.648193178729,746.183381700918,898.682834817435,644.219204151559,758.102976389503,708.431714516294,659.605245290538
"261","evm.model.Contig117.144","XM_022476325.1","heat shock protein HSP 90-beta-like","LOC111129841","GO:0006457;GO:0043167;GO:0051082",1897.18197273782,0.536838243919369,0.249703847382681,2.14989976945226,0.0315631438811435,0.639329014392496,955.836770456958,1927.38072595082,2000.17377428212,1669.17651492591,1494.56127069452,1138.56065259099,1440.46467943152,1827.67954485944,1754.39266971841,1426.32070439553,2221.65752480789,1337.44847915425,4958.22045735603,1998.90829801159,742.052081159513,2422.55132480391,1744.15967533475,2054.25998518275,2932.6523489016
"552","evm.model.Contig140.16","XM_022469142.1","protein PRRC2C-like","LOC111125384","",1013.36853996375,-0.14428213597357,0.0664161300715638,-2.17239601009732,0.0298258057086078,0.639329014392496,1075.46014485831,1202.66216351081,939.294954788026,993.003129861925,1164.13505742531,986.999007278555,1021.43833531215,1210.43283274741,1073.6283346311,948.039193293446,1041.72190391338,977.677536543827,973.333850715178,916.54488437236,829.809737464306,1122.44878049248,881.490771167381,914.817647607084,981.06399332827
"581","evm.model.Contig1410.7","XM_022453750.1","phosphoserine aminotransferase-like","LOC111115125","GO:0003674;GO:0006520;GO:0009058;GO:0034641",1005.78382882185,-0.361693945606411,0.165035804011123,-2.19160895281871,0.0284077549379547,0.639329014392496,1342.31228775363,1170.47412507135,1194.38267093604,1561.87954064929,1127.68234350594,1309.52958175441,1062.84799755454,687.577671812942,1007.65117440237,773.774246674071,899.242331469861,880.539382039013,716.348015542854,1333.36269424182,633.188153085214,796.750213491065,701.637375389457,1161.52083274352,749.192109497774
"1056","evm.model.Contig254.28","XM_022448247.1","methionine-R-sulfoxide reductase B2, mitochondrial-like","LOC111111334","GO:0006950;GO:0016491",475.906343953185,-0.366422986283439,0.168810176680945,-2.17062142512881,0.0299598011705878,0.639329014392496,697.036200838648,506.230059093359,554.279383218823,572.925353212895,492.69958491031,541.555635079806,695.090759068597,323.892577570026,484.832162286855,456.498392774666,385.633333799219,574.734080820152,206.391748872773,406.596119709176,363.250045717307,546.419909927994,407.807118333664,442.529837929555,383.818231946691
"1096","evm.model.Contig274.51",NA,NA,NA,NA,1217.77206768398,-0.190942581752585,0.0884902468282827,-2.15778109561739,0.0309448553514951,0.639329014392496,1237.64183515245,1186.08044673897,1413.71042687639,1268.33121479816,1034.78671771139,1262.39760668774,1218.62720313303,1268.73349671002,1534.46880228933,1512.50608560403,840.373526089006,1073.91626369212,1190.96872987674,1048.29111310494,1080.86328588055,1393.41563237796,1144.99690916759,1207.59769222425,1219.9622978809
"1229","evm.model.Contig325.32","XM_022489448.1","dynein light chain roadblock-type 2","LOC111137797","GO:0005856;GO:0008150;GO:0032991",69.0661665167042,0.603614837313424,0.279289851825411,2.16124872911871,0.0306761310891965,0.639329014392496,47.1592149082254,73.1546328169594,66.7519257209765,41.5016598617115,55.2670178777674,67.4634152915117,57.1847716680548,25.9114062056021,42.9851195429583,77.6615522977648,153.570796645707,71.9541885220848,113.234383622805,52.2441941525757,36.6582614944071,132.791702248511,77.3787865556182,50.8765323433111,68.5076020408281
"1401","evm.model.Contig362.97","XM_022464666.1","vacuolar ATPase assembly integral membrane protein vma21-like","LOC111122765","GO:0065003",7.67603547910258,6.42694717829373,2.96281766090157,2.16920104909124,0.0300674235379629,0.639329014392496,0,0,0,0,0,0,0,0,0,0,36.6863569764744,0,71.4741854073027,0,0,37.684131719172,0,0,0
"1420","evm.model.Contig364.84","XM_022443850.1","chromobox protein homolog 1-like","LOC111108187","GO:0000228;GO:0009058;GO:0034641",469.045802103915,0.276306491199242,0.127658873625956,2.16441273020181,0.030432687689657,0.639329014392496,419.832035158592,505.254663989133,385.015571569204,407.930949372432,429.201309050747,391.842302515082,402.265290354592,446.046349682151,435.84911908674,443.239103357975,683.390045073395,445.2165414804,758.108213758356,387.288482739746,379.912891851128,497.071642200507,405.715799778106,511.645127150657,577.044801805437
"1868","evm.model.Contig53.44","XM_022476137.1","enolase-phosphatase E1-like","LOC111129675","",220.349004312255,-0.435448922738946,0.200241856807174,-2.17461488662817,0.0296589878210245,0.639329014392496,175.984387340451,369.674744501701,319.455644521816,285.450441000064,293.973499349827,237.508188081075,275.078470610126,191.559324448558,224.922137143386,140.169630976454,100.674188912186,181.684326018264,241.727301208967,258.949484060592,137.746194706257,148.044803182461,182.990373611259,220.78495167852,200.252990580882
"2385","evm.model.Contig82.90","XM_022446101.1","low molecular weight phosphotyrosine protein phosphatase 1-like","LOC111109848","GO:0005737;GO:0006464;GO:0006520;GO:0016791;GO:0034641",104.460525112696,-0.654856497271151,0.304300735639209,-2.15200431867366,0.0313970142248851,0.639329014392496,154.130117017127,98.5149055268386,107.279880622998,117.419330340452,196.374297565684,114.595390358184,68.0301593982031,101.794810093437,207.928020114775,96.6033943216099,59.7219764733304,123.22154784407,42.5632789504162,136.289202137154,25.5496974051928,84.3406757524326,103.520268500084,105.592802976683,41.2802217425503
"2394","evm.model.Contig823.59","XM_022461888.1","serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like","LOC111120874","GO:0003674",778.039969331936,-0.253951585637153,0.115361835453648,-2.2013483457377,0.0277113727706147,0.639329014392496,856.91744162507,1046.59894683463,871.351030393461,923.158873021484,720.823020405775,845.603082078537,1033.2696673814,599.663972186792,746.741495316043,780.403891382417,638.171977172159,775.306381325464,572.596563993335,820.006699525209,536.543645509049,890.063301557586,648.308752222747,732.430078829176,744.800596546439
"2519","evm.model.Contig992.15",NA,NA,NA,NA,128.467566414974,0.339531664725547,0.15777872673559,2.1519483123637,0.0314014255361262,0.639329014392496,171.383488325014,93.637930005708,120.391866032475,105.272503063853,92.8956257945452,94.2639501333451,78.8755471283514,125.855401570067,111.961241600263,146.799275684799,133.094690426279,174.488907166056,151.782258898654,123.796025274581,192.178158743407,138.175149636964,145.346639611229,144.950120449811,95.734982339106
"8","evm.model.Contig0.13.2","XM_022430615.1","uncharacterized","LOC111099194","",13074.2033997165,-0.240102257405435,0.111972897077827,-2.14428905272095,0.0320097334254585,0.641249934446272,13327.654222966,12756.2171730693,12947.4895925223,16815.2578932378,16585.9848333172,13504.6970911625,16064.977061367,13720.0895858663,12113.8064795714,13142.7970882449,9638.27383170305,13217.0850041505,7005.27325065057,11785.6087548104,13539.1179119344,14708.4755064854,13049.8277866772,12054.8583616472,12432.3731652298
"431","evm.model.Contig127.71","XM_022437322.1","DNA ligase 1-like","LOC111103814","",7.13471309830899,6.32130614847708,2.96299207420847,2.13341986416408,0.0328902989775383,0.651728424304916,0,0,0,0,0,0,0,0,0,0,69.106858490568,23.3851112696776,0,0,0,43.0675791076251,0,0,0
"1386","evm.model.Contig361.7","XM_022461881.1","mapk-regulated corepressor-interacting protein 1-like","LOC111120872","",5.24986582628111,-5.83856172044352,2.7506792180114,-2.12258909807175,0.0337882993047704,0.662309341638292,0,0,0,17.2080053085145,43.5080779037743,0,17.7469981038791,21.2843693831732,0,0,0,0,0,0,0,0,0,0,0
"1820","evm.model.Contig52.1.2","XM_022462213.1","acyl carrier protein, mitochondrial-like","LOC111121087","GO:0006629;GO:0009058;GO:0044281",466.87738240624,0.27271748049592,0.128744438009756,2.1182855330438,0.0341508930959953,0.662309341638292,303.659335018817,356.994608146762,517.327424337568,403.882006946899,526.800510834889,438.050121207898,379.588570555191,520.078938841014,407.858808686674,395.884498298362,436.823599347788,461.406233897869,740.440437590259,551.971268655473,594.308178772964,422.600619993572,524.92095744487,445.409641647101,442.664505494582
"2486","evm.model.Contig922.23","XM_022453491.1","GTP-binding nuclear protein Ran","LOC111114937","GO:0003924;GO:0006913;GO:0043167",375.28709385271,0.259656704851917,0.122880204631179,2.1130881546891,0.0345932233411444,0.663825748956908,301.358885511099,324.8065697073,375.479582180493,339.098928138374,389.220913139171,305.895759746444,386.490180928922,350.729391140114,325.887185372196,336.21769592325,452.180679012359,348.977814332111,588.658178691605,341.858748694028,266.605538141143,506.941295746004,387.93959205587,374.374483280968,427.733361460042
"17","evm.model.Contig0.212","XM_022489187.1","uncharacterized","LOC111137637","",6.94650597450826,-6.24212312835509,2.97105325853529,-2.10097988328638,0.0356427321842009,0.669862894554621,0,20.4832971887486,71.5199204153319,0,39.9803959115764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141","evm.model.Contig731.36","XM_022486954.1","myosin essential light chain, striated adductor muscle-like","LOC111136245","GO:0043167",213660.225982548,-0.195200739709405,0.0928319122007084,-2.1027331558933,0.0354891020400764,0.669862894554621,229092.564675636,213291.598231335,227358.251004319,215061.601403389,271228.181758132,230603.815811995,219796.571516542,228006.493498831,224923.136797329,213480.242161341,178299.960761128,199782.603286282,138036.729039874,209535.562339065,277701.882809859,171574.954476159,219767.256070011,205569.988704152,186432.899323031
